1,1,10/17/2018,LAC,19.5,1.85,1.85
2,2,10/20/2018,PHO,20.5,1.85,1.85
3,3,10/21/2018,GSW,21.5,1.85,1.85
4,4,10/23/2018,SAC,22.5,1.85,1.85
5,5,10/25/2018,LAL,22.5,1.85,1.85
6,6,10/29/2018,NOP,24.5,1.85,1.85
7,7,10/31/2018,CHI,22.5,1.85,1.85
8,8,11/1/2018,CLE,22.5,1.85,1.85
9,9,11/3/2018,UTA,20.5,1.85,1.85
10,10,11/5/2018,BOS,19.5,1.85,1.85
11,11,11/7/2018,MEM,17.5,1.85,1.85
12,12,11/9/2018,BRK,18.5,1.8,1.9
13,13,11/11/2018,MIL,18.5,1.85,1.85
14,14,11/13/2018,HOU,19.5,1.85,1.85
15,15,11/15/2018,ATL,18.5,1.75,2
16,16,11/17/2018,NOP,18.5,1.85,1.85
17,17,11/19/2018,MIL,19.5,1.85,1.85
18,18,11/21/2018,MIN,19.5,1.85,1.85
19,19,11/23/2018,ORL,18.5,1.85,1.85
20,20,11/24/2018,OKC,18.5,1.85,1.85
21,21,11/27/2018,LAL,18.5,1.85,1.85
22,22,11/30/2018,POR,18.5,1.85,1.85
23,23,12/3/2018,TOR,18.5,1.85,1.85
24,24,12/5/2018,ORL,18.5,1.85,1.85
25,25,12/7/2018,CHO,19.5,1.85,1.85
26,26,12/8/2018,ATL,19.5,1.95,1.75
27,27,12/10/2018,MEM,18.5,1.85,1.85
28,28,12/14/2018,OKC,21.5,1.8,1.9
29,29,12/16/2018,TOR,21.5,1.85,1.85
30,30,12/18/2018,DAL,21.5,1.85,1.85
31,31,12/22/2018,LAC,24.5,1.85,1.85
32,32,12/26/2018,SAS,22.5,1.85,1.85
33,33,12/28/2018,SAS,21.5,1.8,1.9
34,34,12/29/2018,PHO,21.5,1.85,1.85
35,35,1/1/2019,NYK,21.5,1.85,1.85
36,36,1/3/2019,SAC,19.5,1.85,1.85
37,37,1/5/2019,CHO,21.5,1.85,1.85
38,38,1/7/2019,HOU,20.5,1.95,1.75
39,39,1/8/2019,MIA,20.5,1.85,1.85
40,40,1/10/2019,LAC,23.5,2,1.75
41,41,1/12/2019,PHO,22.5,1.9,1.8
42,42,1/13/2019,POR,22.5,1.75,2
43,43,1/15/2019,GSW,22.5,1.85,1.85
44,44,1/17/2019,CHI,22.5,1.85,1.85
45,45,1/19/2019,CLE,21.5,1.9,1.8
46,46,1/23/2019,UTA,19.5,1.85,1.85
47,x,1/25/2019,PHO,x,,
48,47,1/26/2019,PHI,22.5,1.85,1.85
49,48,1/28/2019,MEM,19.5,1.85,1.85
50,49,1/30/2019,NOP,22.5,1.95,1.75
51,50,2/1/2019,HOU,25.5,1.85,1.85
52,51,2/2/2019,MIN,24.5,1.85,1.85
53,52,2/4/2019,DET,23.8,1.85,1.85
54,53,2/6/2019,BRK,24.5,1.85,1.85
55,54,2/8/2019,PHI,22.5,1.85,1.85
56,55,2/11/2019,MIA,23.5,1.95,1.75
57,56,2/13/2019,SAC,23.5,1.85,1.85
58,57,2/22/2019,DAL,22.5,1.8,1.9
59,58,2/24/2019,LAC,22.5,1.85,1.85
60,59,2/26/2019,OKC,22.5,1.85,1.85
61,60,2/28/2019,UTA,22.5,1.85,1.85
62,61,3/2/2019,NOP,23.5,1.85,1.85
63,62,3/4/2019,SAS,21.5,1.85,1.85
64,63,3/6/2019,LAL,22.5,1.85,1.85
65,64,3/8/2019,GSW,21.5,1.75,1.95
66,65,3/12/2019,MIN,21.5,1.85,1.85
67,66,3/14/2019,DAL,21.5,1.85,1.85
68,67,3/16/2019,IND,21.5,1.85,1.85
69,68,3/18/2019,BOS,20.5,1.85,1.85
70,69,3/21/2019,WAS,22.5,1.85,1.85
