1,1,10/19/2017,CHI,24.5,1.85,1.85
2,2,10/21/2017,PHI,25.5,1.85,1.85
3,3,10/23/2017,SAS,24.5,1.85,1.85
4,4,10/25/2017,GSW,24.5,1.85,1.85
5,5,10/27/2017,LAL,24.5,1.85,1.85
6,6,10/30/2017,POR,24.5,1.95,1.75
7,7,11/1/2017,DEN,24.5,1.85,1.85
8,8,11/3/2017,UTA,23.5,1.85,1.85
9,9,11/5/2017,WAS,24.5,1.85,1.85
10,10,11/7/2017,CHI,24.5,1.95,1.75
11,11,11/9/2017,NOP,24.5,1.85,1.85
12,12,11/12/2017,BOS,24.5,1.85,1.85
13,13,11/14/2017,HOU,25.5,1.95,1.75
14,14,11/15/2017,NOP,25.5,1.9,1.8
15,15,11/17/2017,NYK,25.5,1.85,1.85
16,16,11/19/2017,WAS,25.5,1.85,1.85
17,17,11/22/2017,NYK,25.5,1.85,1.85
18,18,11/24/2017,IND,25.5,1.85,1.85
19,19,11/25/2017,ATL,24.5,1.85,1.85
20,20,11/29/2017,CHO,23.5,1.85,1.85
21,21,12/1/2017,IND,24.5,1.85,1.85
22,22,12/5/2017,PHO,25.5,1.85,1.85
23,23,12/8/2017,MEM,23.5,1.85,1.85
24,24,12/10/2017,SAC,24.5,1.85,1.85
25,25,12/11/2017,LAC,25.5,1.85,1.85
26,26,12/13/2017,PHO,24.5,1.85,1.85
27,27,12/15/2017,BRK,24.5,1.9,1.8
28,28,12/17/2017,SAC,25.5,1.85,1.85
29,29,12/20/2017,CHO,25.5,1.8,1.9
30,30,12/21/2017,PHI,25.5,1.85,1.85
31,31,12/23/2017,PHI,26.5,1.85,1.85
32,32,12/26/2017,DAL,26.5,1.9,1.8
33,33,12/27/2017,OKC,26.5,1.8,1.9
34,34,12/29/2017,ATL,25.5,1.85,1.85
35,35,1/1/2018,MIL,25.5,1.8,1.9
36,36,1/3/2018,CHI,26.5,1.9,1.8
37,37,1/5/2018,MIL,26.5,1.85,1.85
38,38,1/8/2018,BRK,27.5,1.75,1.95
39,39,1/9/2018,MIA,27.5,1.95,1.75
40,40,1/11/2018,CLE,27.5,2,1.7
41,41,1/13/2018,GSW,25.5,1.85,1.85
42,42,1/15/2018,PHI,27.5,1.85,1.85
43,43,1/17/2018,DET,27.5,1.8,1.9
44,44,1/19/2018,SAS,25.5,1.9,1.8
45,45,1/20/2018,MIN,26.5,1.85,1.85
46,46,1/24/2018,ATL,25.5,1.85,1.85
47,47,1/26/2018,UTA,23.5,1.9,1.8
48,48,1/28/2018,LAL,24.5,1.95,1.75
49,49,1/30/2018,MIN,24.5,1.85,1.85
50,50,2/1/2018,WAS,24.5,1.85,1.85
51,51,2/2/2018,POR,24.5,1.85,1.85
52,52,2/4/2018,MEM,24.5,1.85,1.85
53,53,2/6/2018,BOS,24.5,1.85,1.85
54,54,2/8/2018,NYK,23.5,1.85,1.85
55,55,2/11/2018,CHO,23.5,1.9,1.8
56,56,2/13/2018,MIA,23.5,1.95,1.75
57,57,2/14/2018,CHI,24.5,1.85,1.85
58,58,2/23/2018,MIL,23.5,1.85,1.85
59,59,2/26/2018,DET,23.5,1.85,1.85
60,60,2/28/2018,ORL,24.5,1.85,1.85
61,61,3/2/2018,WAS,23.5,1.85,1.85
62,62,3/4/2018,CHO,23.5,1.85,1.85
63,63,3/6/2018,ATL,23.5,1.8,1.9
64,64,3/7/2018,DET,23.5,1.85,1.85
65,65,3/9/2018,HOU,24.5,1.85,1.85
66,66,3/11/2018,NYK,23.5,1.85,1.85
67,67,3/13/2018,BRK,22.5,1.9,1.8
68,68,3/15/2018,IND,22.5,1.95,1.75
69,69,3/16/2018,DAL,22.5,1.9,1.8
70,70,3/18/2018,OKC,24.5,1.85,1.85
71,x,3/20/2018,ORL,x,,
72,71,3/21/2018,CLE,23.5,1.85,1.85
73,72,3/23/2018,BRK,22.5,1.85,1.85
74,73,3/25/2018,LAC,22.5,1.9,1.8
75,74,3/27/2018,DEN,22.5,1.9,1.8
76,75,3/31/2018,BOS,21.5,1.85,1.85
77,76,4/3/2018,CLE,22.5,1.85,1.85
78,77,4/4/2018,BOS,22.5,1.8,1.9
79,78,4/6/2018,IND,21.5,1.95,1.75
80,x,4/8/2018,ORL,x,,
81,79,4/9/2018,DET,21.5,1.85,1.85
82,80,4/11/2018,MIA,22.5,1.85,1.85
