1,1,10/17/2017,BOS,25.5,1.85,1.85
2,2,10/20/2017,MIL,26.5,1.85,1.85
3,3,10/21/2017,ORL,26.5,1.85,1.85
4,4,10/24/2017,CHI,26.5,1.85,1.85
5,5,10/25/2017,BRK,26.5,2,1.7
6,6,10/28/2017,NOP,27.5,1.85,1.85
7,7,10/29/2017,NYK,27.5,1.75,1.95
8,8,11/1/2017,IND,26.5,1.85,1.85
9,9,11/3/2017,WAS,26.5,1.85,1.85
10,10,11/5/2017,ATL,28.5,1.75,1.95
11,11,11/7/2017,MIL,28.5,1.85,1.85
12,12,11/9/2017,HOU,29.5,1.85,1.85
13,13,11/11/2017,DAL,29.5,1.85,1.85
14,14,11/13/2017,NYK,29.5,1.95,1.75
15,15,11/15/2017,CHO,28.5,1.9,1.8
16,16,11/17/2017,LAC,29.5,1.85,1.85
17,17,11/20/2017,DET,29.5,1.95,1.75
18,18,11/22/2017,BRK,29.5,1.85,1.85
19,19,11/24/2017,CHO,29.5,1.85,1.85
20,20,11/27/2017,PHI,29.5,1.85,1.85
21,21,11/28/2017,MIA,29.5,1.85,1.85
22,22,11/30/2017,ATL,29.5,1.85,1.85
23,23,12/2/2017,MEM,28.5,1.9,1.8
24,24,12/4/2017,CHI,29.5,1.85,1.85
25,25,12/6/2017,SAC,27.5,1.9,1.8
26,26,12/8/2017,IND,29.5,1.85,1.85
27,27,12/9/2017,PHI,29.5,1.85,1.85
28,28,12/12/2017,ATL,29.5,1.85,1.85
29,29,12/14/2017,LAL,27.5,1.9,1.8
30,30,12/16/2017,UTA,28.5,1.85,1.85
31,31,12/17/2017,WAS,28.5,1.95,1.75
32,32,12/19/2017,MIL,28.5,1.95,1.75
33,33,12/21/2017,CHI,28.5,1.85,1.85
34,34,12/25/2017,GSW,31.5,1.95,1.75
35,35,12/27/2017,SAC,28.5,1.85,1.85
36,36,12/30/2017,UTA,28.5,1.95,1.75
37,37,1/2/2018,POR,27.5,1.75,1.95
38,38,1/3/2018,BOS,29.5,1.95,1.75
39,39,1/6/2018,ORL,28.5,1.85,1.85
40,40,1/8/2018,MIN,27.5,1.85,1.85
41,41,1/11/2018,TOR,27.5,1.85,1.85
42,42,1/12/2018,IND,28.5,1.95,1.75
43,43,1/15/2018,GSW,28.5,1.95,1.75
44,44,1/18/2018,ORL,27.5,1.85,1.85
45,45,1/20/2018,OKC,27.5,1.8,1.9
46,46,1/23/2018,SAS,27.5,1.95,1.75
47,47,1/26/2018,IND,27.5,1.9,1.8
48,48,1/28/2018,DET,27.5,1.8,1.9
49,49,1/30/2018,DET,27.5,1.85,1.85
50,50,1/31/2018,MIA,27.5,1.95,1.75
51,51,2/3/2018,HOU,27.5,1.95,1.75
52,52,2/6/2018,ORL,26.5,1.9,1.8
53,53,2/7/2018,MIN,26.5,1.9,1.8
54,54,2/9/2018,ATL,27.5,1.85,1.85
55,55,2/11/2018,BOS,29.5,1.8,1.9
56,56,2/13/2018,OKC,28.5,1.85,1.85
57,57,2/22/2018,WAS,28.5,1.85,1.85
58,58,2/23/2018,MEM,28.5,1.85,1.85
59,59,2/25/2018,SAS,27.5,1.85,1.85
60,60,2/27/2018,BRK,28.5,1.85,1.85
61,61,3/1/2018,PHI,29.5,1.85,1.85
62,62,3/3/2018,DEN,29.5,1.9,1.8
63,63,3/5/2018,DET,28.5,1.85,1.85
64,64,3/7/2018,DEN,29.5,1.9,1.8
65,65,3/9/2018,LAC,30.5,1.75,1.75
66,66,3/11/2018,LAL,30.5,1.95,1.75
67,67,3/13/2018,PHO,28.5,1.85,1.85
68,68,3/15/2018,POR,29.5,1.95,1.75
69,69,3/17/2018,CHI,29.5,1.85,1.85
70,70,3/19/2018,MIL,29.5,1.85,1.85
71,71,3/21/2018,TOR,30.5,1.95,1.75
72,72,3/23/2018,PHO,29.5,1.85,1.85
73,73,3/25/2018,BRK,29.5,1.95,1.75
74,74,3/27/2018,MIA,30.5,1.85,1.85
75,75,3/28/2018,CHO,29.5,1.85,1.85
76,76,3/30/2018,NOP,30.5,1.85,1.85
77,77,4/1/2018,DAL,29.5,1.85,1.85
78,78,4/3/2018,TOR,29.5,1.85,1.85
79,79,4/5/2018,WAS,29.5,1.85,1.85
80,80,4/6/2018,PHI,29.5,1.85,1.85
81,81,4/9/2018,NYK,29.5,1.85,1.85
82,82,4/11/2018,NYK,27.5,1.85,1.85
