1,1,10/18/2017,UTA,15.5,1.85,1.85
2,2,10/21/2017,SAC,16.5,1.85,1.85
3,3,10/23/2017,WAS,16.5,1.85,1.85
4,4,10/25/2017,CHO,17.5,1.85,1.85
5,5,10/27/2017,ATL,17.5,1.85,1.85
6,6,10/29/2017,BRK,17.5,1.95,1.75
7,7,10/30/2017,NYK,17.5,1.85,1.85
8,8,11/1/2017,TOR,17.5,1.85,1.85
9,9,11/3/2017,MIA,18.5,1.85,1.85
10,10,11/4/2017,GSW,18.5,1.85,1.85
11,11,11/7/2017,BRK,18.5,1.85,1.85
12,12,11/9/2017,OKC,19.5,1.8,1.9
13,13,11/11/2017,ORL,18.5,1.9,1.8
14,14,11/13/2017,POR,18.5,1.8,1.9
15,15,11/17/2017,NOP,16.5,1.75,1.95
16,16,11/19/2017,LAL,16.5,1.9,1.8
17,17,11/20/2017,SAC,16.5,1.85,1.85
18,18,11/22/2017,HOU,17.5,1.85,1.85
19,19,11/24/2017,MEM,17.5,1.85,1.85
20,20,11/28/2017,UTA,17.5,1.85,1.85
21,21,11/30/2017,CHI,17.5,1.85,1.85
22,x,12/2/2017,LAL,x,,
23,x,12/4/2017,DAL,x,,
24,x,12/6/2017,NOP,x,,
25,x,12/8/2017,ORL,x,,
26,x,12/10/2017,IND,x,,
27,x,12/12/2017,DET,x,,
28,x,12/13/2017,BOS,x,,
29,22,12/15/2017,NOP,15.5,1.85,1.85
30,23,12/18/2017,OKC,15.5,1.85,1.85
31,24,12/20/2017,MIN,15.5,1.85,1.85
32,25,12/22/2017,POR,16.5,1.85,1.85
33,26,12/23/2017,GSW,16.5,1.85,1.85
34,27,12/26/2017,UTA,17.5,1.85,1.85
35,28,12/27/2017,MIN,17.5,1.85,1.85
36,29,12/30/2017,PHI,18.5,1.85,1.85
37,30,1/3/2018,PHO,18.5,1.85,1.85
38,31,1/5/2018,UTA,17.5,1.85,1.85
39,32,1/6/2018,SAC,17.5,1.85,1.85
40,33,1/8/2018,GSW,16.5,1.95,1.75
41,34,1/10/2018,ATL,17.5,1.85,1.85
42,35,1/12/2018,MEM,17.5,1.85,1.85
43,36,1/13/2018,SAS,15.5,1.85,1.85
44,37,1/16/2018,DAL,17.5,1.85,1.85
45,38,1/17/2018,LAC,16.5,1.85,1.85
46,39,1/19/2018,PHO,18.5,1.85,1.85
47,40,1/22/2018,POR,17.5,1.85,1.85
48,41,1/25/2018,NYK,17.5,1.85,1.85
49,42,1/27/2018,DAL,17.5,1.85,1.85
50,43,1/29/2018,BOS,17.5,1.85,1.85
51,44,1/30/2018,SAS,17.5,1.85,1.85
52,45,2/1/2018,OKC,16.5,1.85,1.85
53,46,2/3/2018,GSW,18.5,1.85,1.85
54,47,2/5/2018,CHO,17.5,1.85,1.85
55,48,2/9/2018,HOU,17.5,1.85,1.85
56,49,2/10/2018,PHO,17.5,1.85,1.85
57,50,2/13/2018,SAS,17.5,1.85,1.85
58,51,2/15/2018,MIL,18.5,1.85,1.85
59,52,2/23/2018,SAS,18.5,1.85,1.85
60,53,2/25/2018,HOU,18.5,1.85,1.85
61,54,2/27/2018,LAC,20.5,1.85,1.85
62,55,3/2/2018,MEM,17.5,1.85,1.85
63,56,3/3/2018,CLE,18.5,1.85,1.85
64,57,3/6/2018,DAL,17.5,1.85,1.85
65,58,3/7/2018,CLE,17.5,1.85,1.85
66,59,3/9/2018,LAL,18.5,1.85,1.85
67,60,3/11/2018,SAC,18.5,1.85,1.85
68,61,3/13/2018,LAL,19.5,1.85,1.85
69,62,3/15/2018,DET,18.5,1.85,1.85
70,63,3/17/2018,MEM,18.5,1.85,1.85
71,64,3/19/2018,MIA,18.5,1.85,1.85
72,65,3/21/2018,CHI,18.5,1.85,1.85
73,66,3/23/2018,WAS,19.5,1.85,1.85
74,67,3/26/2018,PHI,19.5,1.85,1.85
75,68,3/27/2018,TOR,18.5,1.95,1.75
76,69,3/30/2018,OKC,19.5,1.85,1.85
77,70,4/1/2018,MIL,20.5,1.85,1.85
78,71,4/3/2018,IND,21.5,1.85,1.85
79,72,4/5/2018,MIN,22.5,1.85,1.85
80,73,4/7/2018,LAC,22.5,1.85,1.85
81,74,4/9/2018,POR,21.5,1.85,1.85
82,75,4/11/2018,MIN,21.5,1.85,1.85
