1,1,10/26/2016,PHI,28.5,1.85,1.85
2,2,10/28/2016,PHO,29.5,1.85,1.85
3,3,10/30/2016,LAL,31.5,1.85,1.85
4,4,11/2/2016,LAC,31.5,1.85,1.85
5,5,11/3/2016,GSW,30.5,1.85,1.85
6,6,11/5/2016,MIN,32.5,1.95,1.75
7,7,11/7/2016,MIA,32.5,2,1.7
8,8,11/9/2016,TOR,31.5,1.85,1.85
9,9,11/11/2016,LAC,32.5,2,1.7
10,10,11/13/2016,ORL,32.5,1.95,1.75
11,11,11/14/2016,DET,32.5,1.95,1.75
12,12,11/16/2016,HOU,33.5,1.85,1.85
13,13,11/18/2016,BRK,31.5,1.85,1.85
14,14,11/20/2016,IND,31.5,1.95,1.75
15,15,11/22/2016,LAL,32.5,1.85,1.85
16,16,11/23/2016,SAC,32.5,1.8,1.9
17,17,11/25/2016,DEN,32.5,1.85,1.85
18,18,11/26/2016,DET,32.5,1.95,1.75
19,19,11/28/2016,NYK,31.5,1.85,1.85
20,20,11/30/2016,WAS,32.5,1.85,1.85
21,21,12/4/2016,NOP,32.5,1.85,1.85
22,22,12/5/2016,ATL,31.5,1.85,1.85
23,23,12/9/2016,HOU,32.5,1.85,1.85
24,24,12/11/2016,BOS,31.5,1.85,1.85
25,25,12/13/2016,POR,30.5,1.85,1.85
26,26,12/14/2016,UTA,30.5,1.85,1.85
27,27,12/17/2016,PHO,31.5,1.95,1.75
28,28,12/19/2016,ATL,30.5,1.85,1.85
29,29,12/21/2016,NOP,31.5,1.85,1.85
30,30,12/23/2016,BOS,32.5,1.85,1.85
31,31,12/25/2016,MIN,34.5,1.85,1.85
32,32,12/27/2016,MIA,33.5,1.85,1.85
33,33,12/29/2016,MEM,30.5,1.85,1.85
34,34,12/31/2016,LAC,30.5,1.85,1.85
35,35,1/2/2017,MIL,30.5,1.95,1.75
36,36,1/4/2017,CHO,31.5,1.85,1.85
37,37,1/5/2017,HOU,31.5,1.95,1.75
38,38,1/7/2017,DEN,30.5,1.8,1.9
39,39,1/9/2017,CHI,31.5,1.8,1.9
40,40,1/11/2017,MEM,30.5,1.85,1.85
41,41,1/13/2017,MIN,30.5,2,1.7
42,42,1/15/2017,SAC,30.5,1.95,1.75
43,43,1/16/2017,LAC,31.5,1.85,1.85
44,44,1/18/2017,GSW,30.5,2,1.7
45,45,1/23/2017,UTA,28.5,1.95,1.75
46,46,1/25/2017,NOP,31.5,1.85,1.85
47,47,1/26/2017,DAL,30.5,1.85,1.85
48,48,1/29/2017,CLE,32.5,1.85,1.85
49,49,1/31/2017,SAS,28.5,1.95,1.75
50,50,2/1/2017,CHI,29.5,2,1.7
51,51,2/3/2017,MEM,28.5,1.95,1.75
52,52,2/5/2017,POR,30.5,2,1.7
53,53,2/6/2017,IND,31.5,1.85,1.85
54,54,2/9/2017,CLE,30.5,1.85,1.85
55,55,2/11/2017,GSW,31.5,2,1.7
56,56,2/13/2017,WAS,31.5,1.85,1.85
57,57,2/15/2017,NYK,32.5,1.85,1.85
58,58,2/24/2017,LAL,32.5,1.85,1.85
59,59,2/26/2017,NOP,31.5,1.85,1.85
60,60,2/28/2017,UTA,31.5,1.85,1.85
61,61,3/2/2017,POR,32.5,1.85,1.85
62,62,3/3/2017,PHO,33.5,1.95,1.75
63,63,3/5/2017,DAL,33.5,2,1.7
64,64,3/7/2017,POR,30.5,1.85,1.85
65,65,3/9/2017,SAS,29.5,1.85,1.85
66,66,3/11/2017,UTA,31.5,1.85,1.85
67,67,3/14/2017,BRK,33.5,1.85,1.85
68,68,3/16/2017,TOR,32.5,1.85,1.85
69,69,3/18/2017,SAC,31.5,1.85,1.85
70,70,3/20/2017,GSW,31.5,2,1.7
71,71,3/22/2017,PHI,31.5,1.85,1.85
72,72,3/26/2017,HOU,31.5,2,1.7
73,73,3/27/2017,DAL,30.5,1.95,1.75
74,74,3/29/2017,ORL,31.5,1.85,1.85
75,75,3/31/2017,SAS,30.5,1.85,1.85
76,76,4/2/2017,CHO,31.5,2,1.7
77,77,4/4/2017,MIL,31.5,1.85,1.85
78,78,4/5/2017,MEM,30.5,1.85,1.85
79,79,4/7/2017,PHO,32.5,1.8,1.9
80,80,4/9/2017,DEN,31.5,1.85,1.85
81,x,4/11/2017,MIN,x,,
82,81,4/12/2017,DEN,29.5,1.85,1.85
