1,1,10/28/2015,SAS,24.5,1.85,1.85
2,2,10/30/2015,ORL,25.5,1.85,1.85
3,3,11/1/2015,DEN,25.5,1.85,1.85
4,4,11/2/2015,HOU,25.5,1.85,1.85
5,5,11/4/2015,TOR,25.5,1.85,1.85
6,6,11/5/2015,CHI,27.5,1.85,1.85
7,7,11/8/2015,PHO,27.5,1.85,1.85
8,8,11/10/2015,WAS,27.5,1.85,1.85
9,9,11/13/2015,PHI,26.5,1.85,1.85
10,10,11/15/2015,BOS,26.5,1.85,1.85
11,11,11/16/2015,MEM,29.5,1.85,1.85
12,12,11/18/2015,NOP,29.5,1.85,1.85
13,13,11/20/2015,NYK,29.5,1.85,1.85
14,14,11/22/2015,DAL,31.5,1.85,1.85
15,15,11/23/2015,UTA,31.5,1.85,1.85
16,16,11/25/2015,BRK,31.5,1.85,1.85
17,17,11/27/2015,DET,28.5,1.85,1.85
18,18,11/30/2015,ATL,25.5,1.85,1.85
19,19,12/3/2015,MIA,25.5,1.85,1.85
20,20,12/6/2015,SAC,26.5,1.85,1.85
21,21,12/8/2015,MEM,26.5,1.85,1.85
22,22,12/10/2015,ATL,26.5,1.85,1.85
23,23,12/11/2015,UTA,24.5,1.85,1.85
24,24,12/13/2015,UTA,24.5,1.85,1.85
25,25,12/16/2015,POR,25.5,1.85,1.85
26,26,12/17/2015,CLE,24.5,1.85,1.85
27,27,12/19/2015,LAL,24.5,1.85,1.85
28,28,12/21/2015,LAC,24.5,1.85,1.85
29,29,12/23/2015,LAL,25.5,1.85,1.85
30,30,12/25/2015,CHI,25.5,1.85,1.85
31,31,12/27/2015,DEN,24.5,1.85,1.85
32,32,12/29/2015,MIL,27.5,1.9,1.8
33,33,12/31/2015,PHO,27.5,1.85,1.85
34,34,1/2/2016,CHO,26.5,1.85,1.85
35,35,1/4/2016,SAC,26.5,1.85,1.85
36,36,1/6/2016,MEM,26.5,1.85,1.85
37,37,1/8/2016,LAL,25.5,1.85,1.85
38,38,1/10/2016,POR,25.5,1.85,1.85
39,39,1/12/2016,MIN,26.5,1.95,1.75
40,40,1/13/2016,DAL,26.5,1.85,1.85
41,41,1/15/2016,MIN,25.5,1.85,1.85
42,42,1/17/2016,MIA,24.5,1.75,1.95
43,43,1/19/2016,DEN,24.5,1.85,1.85
44,44,1/20/2016,CHO,24.5,1.85,1.85
45,45,1/22/2016,DAL,25.5,1.85,1.85
46,46,1/24/2016,BRK,25.5,1.85,1.85
47,47,1/26/2016,NYK,25.5,1.85,1.85
48,48,1/27/2016,MIN,24.5,1.85,1.85
49,49,1/29/2016,HOU,25.5,1.75,1.95
50,50,2/1/2016,WAS,25.5,1.85,1.85
51,51,2/3/2016,ORL,25.5,1.85,1.85
52,52,2/6/2016,GSW,25.5,1.85,1.85
53,53,2/8/2016,PHO,24.5,1.85,1.85
54,54,2/11/2016,NOP,25.5,1.8,1.9
55,55,2/19/2016,IND,24.5,1.95,1.75
56,56,2/21/2016,CLE,25.5,1.85,1.85
57,57,2/24/2016,DAL,25.5,1.85,1.85
58,58,2/25/2016,NOP,25.5,1.85,1.85
59,59,2/27/2016,GSW,26.5,1.85,1.85
60,60,2/29/2016,SAC,25.5,1.85,1.85
61,61,3/2/2016,LAC,25.5,1.85,1.85
62,62,3/3/2016,GSW,25.5,1.95,1.75
63,63,3/6/2016,MIL,25.5,1.85,1.85
64,64,3/9/2016,LAC,25.5,1.85,1.85
65,65,3/11/2016,MIN,25.5,1.85,1.85
66,66,3/12/2016,SAS,24.5,1.8,1.9
67,67,3/14/2016,POR,25.5,1.85,1.85
68,68,3/16/2016,BOS,24.5,1.85,1.85
69,69,3/18/2016,PHI,25.5,1.85,1.85
70,70,3/19/2016,IND,25.5,1.85,1.85
71,71,3/22/2016,HOU,24.5,1.85,1.85
72,72,3/24/2016,UTA,24.5,1.85,1.85
73,73,3/26/2016,SAS,24.5,1.85,1.85
74,74,3/28/2016,TOR,25.5,1.85,1.85
75,75,3/29/2016,DET,25.5,1.85,1.85
76,76,3/31/2016,LAC,25.5,1.85,1.85
77,77,4/3/2016,HOU,24.5,1.95,1.75
78,78,4/5/2016,DEN,25.5,1.85,1.85
79,x,4/6/2016,POR,x,,
80,79,4/9/2016,SAC,25.5,1.85,1.85
81,80,4/11/2016,LAL,25.5,1.85,1.85
82,x,4/12/2016,SAS,x,,
